VAR,Variable,UNIT,Measure,COU,Country,YEA,Year,Value,Flag Codes,Flags,Continent
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHE,Switzerland,1972,1972,14.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHE,Switzerland,1973,1973,15,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHE,Switzerland,1974,1974,14.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHE,Switzerland,1975,1975,13.7,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHE,Switzerland,1976,1976,13.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHE,Switzerland,1977,1977,13.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHE,Switzerland,1978,1978,13.4,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHE,Switzerland,1979,1979,13.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHE,Switzerland,1980,1980,13.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHE,Switzerland,1981,1981,13.7,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHE,Switzerland,1982,1982,14,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHE,Switzerland,1983,1983,13.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHE,Switzerland,1984,1984,13.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHE,Switzerland,1985,1985,13.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHE,Switzerland,1986,1986,13.2,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHE,Switzerland,1987,1987,13.2,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHE,Switzerland,1988,1988,13.2,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHE,Switzerland,1989,1989,13.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHE,Switzerland,1990,1990,12.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHE,Switzerland,1991,1991,12.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHE,Switzerland,1992,1992,12.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHE,Switzerland,1993,1993,12.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHE,Switzerland,1994,1994,11.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHE,Switzerland,1995,1995,11.4,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHE,Switzerland,1996,1996,11.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHE,Switzerland,1997,1997,11.2,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHE,Switzerland,1998,1998,11.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHE,Switzerland,1999,1999,11.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHE,Switzerland,2000,2000,11.2,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHE,Switzerland,2001,2001,11.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHE,Switzerland,2002,2002,10.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHE,Switzerland,2003,2003,10.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHE,Switzerland,2004,2004,10.7,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHE,Switzerland,2005,2005,10.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHE,Switzerland,2006,2006,10.2,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHE,Switzerland,2007,2007,10.4,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHE,Switzerland,2008,2008,10.2,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHE,Switzerland,2009,2009,10.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHE,Switzerland,2010,2010,10,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHE,Switzerland,2011,2011,10,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHE,Switzerland,2012,2012,9.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHE,Switzerland,2013,2013,9.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHE,Switzerland,2014,2014,9.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHE,Switzerland,2015,2015,9.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CHE,Switzerland,2016,2016,9.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,1960,1960,0.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,1961,1961,0.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,1962,1962,1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,1963,1963,0.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,1964,1964,0.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,1965,1965,0.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,1966,1966,1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,1967,1967,1.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,1968,1968,1.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,1969,1969,1.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,1970,1970,1.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,1971,1971,1.2,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,1972,1972,1.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,1973,1973,1.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,1974,1974,1.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,1975,1975,1.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,1976,1976,2,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,1977,1977,2,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,1978,1978,2,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,1979,1979,2,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,1980,1980,1.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,1981,1981,1.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,1982,1982,1.2,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,1983,1983,1.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,1984,1984,1.7,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,1985,1985,1.7,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,1986,1986,1.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,1987,1987,1.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,1988,1988,1.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,1989,1989,1.4,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,1990,1990,1.4,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,1991,1991,1.4,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,1992,1992,1.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,1993,1993,1.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,1994,1994,1.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,1995,1995,1.7,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,1996,1996,1.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,1997,1997,1.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,1998,1998,1.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,1999,1999,1.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,2000,2000,1.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,2001,2001,1.4,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,2002,2002,1.4,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,2003,2003,1.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,2004,2004,1.4,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,2005,2005,1.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,2006,2006,1.2,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,2007,2007,1.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,2008,2008,1.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,2009,2009,1.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,2010,2010,1.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,2011,2011,1.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,2012,2012,1.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,2013,2013,1.4,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,2014,2014,1.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,2015,2015,1.4,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,2016,2016,1.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),TUR,Turkey,2017,2017,1.3,P,Provisional value,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,1961,1961,7.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,1962,1962,7.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,1963,1963,7.2,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,1964,1964,7.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,1965,1965,7.4,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,1966,1966,7.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,1967,1967,7.7,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,1968,1968,7.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,1969,1969,8.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,1970,1970,7.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,1971,1971,7.4,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,1972,1972,7.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,1973,1973,8.7,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,1974,1974,9.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,1975,1975,9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,1976,1976,9.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,1977,1977,8.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,1978,1978,9.4,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,1979,1979,9.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,1980,1980,9.4,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,1981,1981,9.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,1982,1982,8.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,1983,1983,9.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,1984,1984,9.2,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,1985,1985,9.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,1986,1986,9.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,1987,1987,9.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,1988,1988,9.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,1989,1989,9.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,1990,1990,9.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,1991,1991,9.4,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,1992,1992,9.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,1993,1993,9.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,1994,1994,9.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,1995,1995,9.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,1996,1996,9.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,1997,1997,10,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,1998,1998,9.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,1999,1999,10.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,2000,2000,10.4,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,2001,2001,10.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,2002,2002,11.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,2003,2003,11.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,2004,2004,11.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,2005,2005,11.4,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,2006,2006,11,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,2007,2007,11.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,2008,2008,10.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,2009,2009,10.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,2010,2010,10.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,2011,2011,9.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,2012,2012,9.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,2013,2013,9.4,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,2014,2014,9.4,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,2015,2015,9.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),GBR,United Kingdom,2016,2016,9.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,1960,1960,7.8,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,1961,1961,7.8,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,1962,1962,8,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,1963,1963,8.1,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,1964,1964,8.4,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,1965,1965,8.6,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,1966,1966,8.8,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,1967,1967,9,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,1968,1968,9.3,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,1969,1969,9.5,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,1970,1970,9.5,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,1971,1971,9.8,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,1972,1972,9.6,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,1973,1973,9.8,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,1974,1974,10,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,1975,1975,10.1,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,1976,1976,10.1,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,1977,1977,9.8,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,1978,1978,10.1,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,1979,1979,10.2,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,1980,1980,10.4,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,1981,1981,10.4,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,1982,1982,10.3,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,1983,1983,10.2,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,1984,1984,10,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,1985,1985,9.9,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,1986,1986,9.8,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,1987,1987,9.7,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,1988,1988,9.4,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,1989,1989,9.2,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,1990,1990,9.3,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,1991,1991,8.7,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,1992,1992,8.7,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,1993,1993,8.4,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,1994,1994,8.3,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,1995,1995,8.1,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,1996,1996,8.2,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,1997,1997,8.1,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,1998,1998,8.1,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,1999,1999,8.2,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,2000,2000,8.3,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,2001,2001,8.3,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,2002,2002,8.3,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,2003,2003,8.4,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,2004,2004,8.4,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,2005,2005,8.5,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,2006,2006,8.6,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,2007,2007,8.7,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,2008,2008,8.7,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,2009,2009,8.7,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,2010,2010,8.6,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,2011,2011,8.7,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,2012,2012,8.9,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,2013,2013,8.8,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,2014,2014,8.8,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),USA,United States,2015,2015,8.8,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),BRA,Brazil,1963,1963,1.9,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),BRA,Brazil,1964,1964,2,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),BRA,Brazil,1965,1965,1.9,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),BRA,Brazil,1966,1966,1.8,,,America
